97,_SimplyKC,larmee anticipe six mille refugies par semaine via,09/11/2015,politique,2
98,mcraffermi,chauprade marine le pen s est laisse pieger par philippot,09/11/2015,politique,2
99,tarmo13013,tre un responsable politique cest selon moi assumer limpopularite dune reforme si elle est necessaire,09/11/2015,politique,2
100,Wks_69,publie a l instant ce grand plan social que redoute la gauche,09/11/2015,politique,2
101,sophie263001,une majorite de francais ne trouve pas genant que le fn dirige une regionet encore en,09/11/2015,politique,2
102,Laurette_F,leur politique consiste a voler aux pauvres pour donner aux migrants apres setre servi soimeme au passage bien sur,09/11/2015,politique,0
103,Laviepolitique,james moore se joint a un cabinet d avocats a vancouver politique,09/11/2015,politique,2
104,salmon_eric,les derapages de valls de plus en plus insupportables selon christian jacob public senat,09/11/2015,politique,2
105,PaupauCms,tqt c est cool y a cafe the et biscuits a volonte en plus mdr,09/11/2015,c'est cool,4
106,NaaomiNawelS,la fac c est vraiment tres cool jusqu au moment ou les partiels se rapprochent a grand pas,09/11/2015,c'est cool,0
107,irismte,oubliez pas mercredi c est ferie donc on va en cours que jours c est cool,09/11/2015,c'est cool,4
108,Charlotte_ooff,c est cool on a des illustrations,09/11/2015,c'est cool,4
109,badhennig,oui je sais je suis contente pour elle qu elle ai gagne c est grave cool et tout mais voila,09/11/2015,c'est cool,2
110,J_Audrey,c est quand je vois les photos du prime minister du canada que je me rappelle que ce pays est vraiment cool,09/11/2015,c'est cool,4
111,riredanstabarbe,mercredi c est ferie c est cool une petite semaine oh wait mais samedi matin j ai un bac blanc,09/11/2015,c'est cool,0
112,caraxrpg95,mais c est cool jme suffis a moi meme,09/11/2015,c'est cool,4
113,DanyLANF,budget la france vit desormais a credit via,09/11/2015,france,2
114,saibfar,le made in france a l honneur chaque jour a la radio grace a,09/11/2015,france,4
115,Le_Scan,bartolone s en prend a un sondage lui etant trop defavorable replay,09/11/2015,france,2
116,AvenirAfrica,donc il faut lutter contre francois hollande qui arme les terroristes qui les nourrit qui les habille et qui les loge,09/11/2015,francois hollande,4
117,Espinero_,nan mais la stop ou j appelle mamie et je lui dis que t as nul part ou dormir cette nuit,09/11/2015,nul,2
118,AliDabss,transformers c est le film le plus nul et incomprehensible du monde,09/11/2015,nul,4
119,AliDabss,transformers c est le film le plus nul et incomprehensible du monde,09/11/2015,nul,0
120,Adrien_Hgt,c est nul de ne pas voir adri le lundi soir en fait,09/11/2015,nul,0
121,Annabelletsn,reviiiiiiiiiiiens c est nul sans toi a l ecole,09/11/2015,nul,0
122,badwknd,t es nul a chier ouais,09/11/2015,nul,0
123,green_daeyele,j ai meme remarque que tu venais de moins en moins ici c est aussi nul que la terminale alors darn,09/11/2015,nul,0
124,massy_clement,continuez a etre egoistes ca vous menera nul part,09/11/2015,nul,0
125,madamelatifi,c est triste quand meme,09/11/2015,triste,0
126,eliiisa_navarro,j ai fait des reves chelou de fouuuu,10/11/2015,chelou,0
